selection,unit,onset,duration,pitch,staff,voice,bar,measure_position
scriabin_59_2,1,1.5,0.5,63,upper,1,1,0.0
scriabin_59_2,1,1.5,0.25,36,lower,3,1,0.0
scriabin_59_2,1,1.5,0.25,48,lower,3,1,0.0
scriabin_59_2,1,1.75,0.25,31,lower,3,1,0.25
scriabin_59_2,1,1.75,0.25,43,lower,3,1,0.25
scriabin_59_2,1,2.0,1.0,62,upper,1,1,0.5
scriabin_59_2,1,2.0,1.0,74,upper,1,1,0.5
scriabin_59_2,1,2.0,0.5,51,lower,3,1,0.5
scriabin_59_2,1,2.0,0.5,58,lower,3,1,0.5
scriabin_59_2,1,2.0,0.5,63,lower,3,1,0.5
scriabin_59_2,1,3.0,1.5,55,upper,1,1,1.5
scriabin_59_2,1,3.0,1.5,66,upper,1,1,1.5
scriabin_59_2,1,3.0,0.5,60,upper,2,1,1.5
scriabin_59_2,1,3.0,0.25,33,lower,3,1,1.5
scriabin_59_2,1,3.0,0.25,45,lower,3,1,1.5
scriabin_59_2,1,3.25,0.25,27,lower,3,1,1.75
scriabin_59_2,1,3.25,0.25,39,lower,3,1,1.75
scriabin_59_2,1,3.5,0.5,61,upper,2,1,2.0
scriabin_59_2,1,4.0,0.5,60,upper,2,1,2.5
scriabin_59_2,1,4.5,1.0,63,upper,1,2,0.0
scriabin_59_2,1,4.5,0.5,59,upper,2,2,0.0
scriabin_59_2,1,4.5,0.25,36,lower,3,2,0.0
scriabin_59_2,1,4.5,0.25,48,lower,3,2,0.0
scriabin_59_2,1,4.75,0.25,31,lower,3,2,0.25
scriabin_59_2,1,4.75,0.25,43,lower,3,2,0.25
scriabin_59_2,1,5.0,0.5,58,upper,2,2,0.5
scriabin_59_2,1,5.5,0.5,62,upper,1,2,1.0
scriabin_59_2,1,5.5,0.5,74,upper,1,2,1.0
scriabin_59_2,1,5.5,0.5,51,lower,3,2,1.0
scriabin_59_2,1,5.5,0.5,58,lower,3,2,1.0
scriabin_59_2,1,5.5,0.5,63,lower,3,2,1.0
scriabin_59_2,1,6.0,0.5,62,upper,1,2,1.5
scriabin_59_2,1,6.0,0.5,74,upper,1,2,1.5
scriabin_59_2,1,6.0,0.5,51,lower,3,2,1.5
scriabin_59_2,1,6.0,0.5,58,lower,3,2,1.5
scriabin_59_2,1,6.0,0.5,63,lower,3,2,1.5
scriabin_59_2,1,6.5,0.5,70,upper,1,2,2.0
scriabin_59_2,1,7.0,0.5,69,upper,1,2,2.5
scriabin_59_2,1,7.5,0.3,74,upper,1,3,0.0
scriabin_59_2,1,7.8,0.3,70,upper,1,3,0.3
scriabin_59_2,1,8.1,0.3,69,upper,1,3,0.6
scriabin_59_2,1,8.4,0.3,66,upper,1,3,0.9
scriabin_59_2,1,8.7,0.3,63,upper,1,3,1.2
scriabin_59_2,1,9.0,1.5,55,upper,1,3,1.5
scriabin_59_2,1,9.0,1.5,66,upper,1,3,1.5
scriabin_59_2,1,9.0,0.5,60,upper,2,3,1.5
scriabin_59_2,1,9.0,0.25,33,lower,3,3,1.5
scriabin_59_2,1,9.0,0.25,45,lower,3,3,1.5
scriabin_59_2,1,9.25,0.25,27,lower,3,3,1.75
scriabin_59_2,1,9.25,0.25,39,lower,3,3,1.75
scriabin_59_2,1,9.5,0.5,61,upper,2,3,2.0
scriabin_59_2,1,10.0,0.5,60,upper,2,3,2.5
scriabin_59_2,1,10.5,1.0,63,upper,1,4,0.0
scriabin_59_2,1,10.5,0.5,59,upper,2,4,0.0
scriabin_59_2,1,10.5,0.25,36,lower,3,4,0.0
scriabin_59_2,1,10.5,0.25,48,lower,3,4,0.0
scriabin_59_2,1,10.75,0.25,31,lower,3,4,0.25
scriabin_59_2,1,10.75,0.25,43,lower,3,4,0.25
scriabin_59_2,1,11.0,0.5,58,upper,2,4,0.5
scriabin_59_2,1,11.5,0.5,62,upper,1,4,1.0
scriabin_59_2,1,11.5,0.5,74,upper,1,4,1.0
scriabin_59_2,1,11.5,0.5,51,lower,3,4,1.0
scriabin_59_2,1,11.5,0.5,58,lower,3,4,1.0
scriabin_59_2,1,11.5,0.5,63,lower,3,4,1.0
scriabin_59_2,1,12.0,0.5,62,upper,1,4,1.5
scriabin_59_2,1,12.0,0.5,74,upper,1,4,1.5
scriabin_59_2,1,12.0,0.5,51,lower,3,4,1.5
scriabin_59_2,1,12.0,0.5,58,lower,3,4,1.5
scriabin_59_2,1,12.0,0.5,63,lower,3,4,1.5
scriabin_59_2,1,12.5,0.5,70,upper,1,4,2.0
scriabin_59_2,1,13.0,0.5,69,upper,1,4,2.5
scriabin_59_2,1,13.5,0.375,74,upper,1,5,0.0
scriabin_59_2,1,13.875,0.375,70,upper,1,5,0.375
scriabin_59_2,1,14.25,0.375,69,upper,1,5,0.75
scriabin_59_2,1,14.625,0.375,66,upper,1,5,1.125
scriabin_59_2,1,15.0,1.5,58,upper,1,5,1.5
scriabin_59_2,1,15.0,1.5,69,upper,1,5,1.5
scriabin_59_2,1,15.0,0.5,63,upper,2,5,1.5
scriabin_59_2,1,15.0,0.25,36,lower,3,5,1.5
scriabin_59_2,1,15.0,0.25,48,lower,3,5,1.5
scriabin_59_2,1,15.25,0.25,30,lower,3,5,1.75
scriabin_59_2,1,15.25,0.25,42,lower,3,5,1.75
scriabin_59_2,1,15.5,0.5,64,upper,2,5,2.0
scriabin_59_2,1,16.0,0.5,63,upper,2,5,2.5
scriabin_59_2,1,16.5,1.0,66,upper,1,6,0.0
scriabin_59_2,1,16.5,0.5,62,upper,2,6,0.0
scriabin_59_2,1,16.5,0.25,39,lower,3,6,0.0
scriabin_59_2,1,16.5,0.25,51,lower,3,6,0.0
scriabin_59_2,1,16.75,0.25,34,lower,3,6,0.25
scriabin_59_2,1,16.75,0.25,46,lower,3,6,0.25
scriabin_59_2,1,17.0,0.5,61,upper,2,6,0.5
scriabin_59_2,1,17.5,0.5,65,upper,1,6,1.0
scriabin_59_2,1,17.5,0.5,77,upper,1,6,1.0
scriabin_59_2,1,17.5,0.5,54,lower,3,6,1.0
scriabin_59_2,1,17.5,0.5,61,lower,3,6,1.0
scriabin_59_2,1,17.5,0.5,66,lower,3,6,1.0
scriabin_59_2,1,18.0,0.5,65,upper,1,6,1.5
scriabin_59_2,1,18.0,0.5,77,upper,1,6,1.5
scriabin_59_2,1,18.0,0.5,54,lower,3,6,1.5
scriabin_59_2,1,18.0,0.5,61,lower,3,6,1.5
scriabin_59_2,1,18.0,0.5,66,lower,3,6,1.5
scriabin_59_2,1,18.5,0.5,73,upper,1,6,2.0
scriabin_59_2,1,19.0,0.5,72,upper,1,6,2.5
scriabin_59_2,1,19.5,0.375,77,upper,1,7,0.0
scriabin_59_2,1,19.875,0.375,73,upper,1,7,0.375
scriabin_59_2,1,20.25,0.375,72,upper,1,7,0.75
scriabin_59_2,1,20.625,0.375,69,upper,1,7,1.125
scriabin_59_2,1,21.0,1.5,61,upper,1,7,1.5
scriabin_59_2,1,21.0,1.5,66,upper,1,7,1.5
scriabin_59_2,1,21.0,1.5,72,upper,1,7,1.5
scriabin_59_2,1,21.0,0.25,39,lower,3,7,1.5
scriabin_59_2,1,21.0,0.25,51,lower,3,7,1.5
scriabin_59_2,1,21.25,0.25,33,lower,3,7,1.75
scriabin_59_2,1,21.25,0.25,45,lower,3,7,1.75
scriabin_59_2,1,22.5,0.5,57,upper,1,8,0.0
scriabin_59_2,1,22.5,0.5,64,upper,1,8,0.0
scriabin_59_2,1,22.5,0.5,69,upper,1,8,0.0
scriabin_59_2,1,22.5,0.25,36,lower,3,8,0.0
scriabin_59_2,1,22.5,0.25,48,lower,3,8,0.0
scriabin_59_2,1,22.75,0.25,30,lower,3,8,0.25
scriabin_59_2,1,22.75,0.25,42,lower,3,8,0.25
scriabin_59_2,1,23.0,1.0,68,upper,1,8,0.5
scriabin_59_2,1,23.0,1.0,80,upper,1,8,0.5
scriabin_59_2,1,23.0,1.0,57,lower,3,8,0.5
scriabin_59_2,1,23.0,1.0,64,lower,3,8,0.5
scriabin_59_2,1,23.0,1.0,69,lower,3,8,0.5
scriabin_59_2,1,24.0,1.5,61,upper,1,8,1.5
scriabin_59_2,1,24.0,1.5,72,upper,1,8,1.5
scriabin_59_2,1,24.0,0.5,66,upper,2,8,1.5
scriabin_59_2,1,24.0,0.25,39,lower,3,8,1.5
scriabin_59_2,1,24.0,0.25,51,lower,3,8,1.5
scriabin_59_2,1,24.25,0.25,33,lower,3,8,1.75
scriabin_59_2,1,24.25,0.25,45,lower,3,8,1.75
scriabin_59_2,1,24.5,0.5,67,upper,2,8,2.0
scriabin_59_2,1,25.0,0.5,66,upper,2,8,2.5
casella_31,1,0.0,1.0,62,upper,2,1,-1.0
casella_31,1,0.0,1.0,64,upper,2,1,-1.0
casella_31,1,1.0,0.75,65,upper,2,1,0.0
casella_31,1,1.0,1.0,61,upper,3,1,0.0
casella_31,1,1.0,1.0,27,lower,6,1,0.0
casella_31,1,1.75,0.25,67,upper,2,1,0.75
casella_31,1,2.0,1.0,61,upper,2,1,1.0
casella_31,1,2.0,1.0,65,upper,2,1,1.0
casella_31,1,2.0,1.0,46,lower,6,1,1.0
casella_31,1,2.0,1.0,57,lower,6,1,1.0
casella_31,1,3.0,1.0,61,upper,2,1,2.0
casella_31,1,3.0,1.0,65,upper,2,1,2.0
casella_31,1,3.0,1.0,57,lower,5,1,2.0
casella_31,1,3.0,1.0,46,lower,6,1,2.0
casella_31,1,3.0,1.0,57,lower,6,1,2.0
casella_31,1,4.0,2.0,57,upper,2,2,0.0
casella_31,1,4.0,2.0,61,upper,2,2,0.0
casella_31,1,4.0,2.0,65,upper,2,2,0.0
casella_31,1,4.0,2.0,57,upper,5,2,0.0
casella_31,1,4.0,2.0,40,lower,6,2,0.0
casella_31,1,4.0,2.0,46,lower,6,2,0.0
casella_31,1,6.0,1.0,59,upper,2,2,2.0
casella_31,1,6.0,1.0,62,upper,2,2,2.0
casella_31,1,6.0,1.0,64,upper,2,2,2.0
casella_31,1,6.0,1.0,67,upper,2,2,2.0
casella_31,1,6.0,1.0,56,lower,6,2,2.0
casella_31,1,7.0,0.75,70,upper,2,3,0.0
casella_31,1,7.0,1.0,60,upper,3,3,0.0
casella_31,1,7.0,1.0,65,upper,3,3,0.0
casella_31,1,7.0,1.0,32,lower,6,3,0.0
casella_31,1,7.75,0.25,68,upper,2,3,0.75
casella_31,1,8.0,1.0,60,upper,2,3,1.0
casella_31,1,8.0,1.0,67,upper,2,3,1.0
casella_31,1,8.0,1.0,72,upper,2,3,1.0
casella_31,1,8.0,1.0,51,lower,6,3,1.0
casella_31,1,8.0,1.0,56,lower,6,3,1.0
casella_31,1,9.0,1.0,60,upper,2,3,2.0
casella_31,1,9.0,1.0,67,upper,2,3,2.0
casella_31,1,9.0,1.0,72,upper,2,3,2.0
casella_31,1,9.0,1.0,51,lower,6,3,2.0
casella_31,1,9.0,1.0,56,lower,6,3,2.0
casella_31,1,10.0,2.0,60,upper,2,4,0.0
casella_31,1,10.0,2.0,67,upper,2,4,0.0
casella_31,1,10.0,2.0,72,upper,2,4,0.0
casella_31,1,10.0,2.0,44,lower,6,4,0.0
casella_31,1,10.0,2.0,51,lower,6,4,0.0
casella_31,1,10.0,2.0,56,lower,6,4,0.0
casella_31,1,12.0,1.0,74,upper,2,4,2.0
casella_31,1,12.0,1.0,76,upper,2,4,2.0
casella_31,1,13.0,0.75,77,upper,2,5,0.0
casella_31,1,13.0,1.0,73,upper,3,5,0.0
casella_31,1,13.0,1.0,27,lower,6,5,0.0
casella_31,1,13.75,0.25,79,upper,2,5,0.75
casella_31,1,14.0,1.0,69,upper,2,5,1.0
casella_31,1,14.0,1.0,61,upper,3,5,1.0
casella_31,1,14.0,1.0,66,upper,3,5,1.0
casella_31,1,14.0,1.0,55,lower,6,5,1.0
casella_31,1,15.0,1.0,61,upper,2,5,2.0
casella_31,1,15.0,1.0,66,upper,2,5,2.0
casella_31,1,15.0,1.0,69,upper,2,5,2.0
casella_31,1,15.0,1.0,55,lower,6,5,2.0
casella_31,1,16.0,2.0,61,upper,2,6,0.0
casella_31,1,16.0,2.0,66,upper,2,6,0.0
casella_31,1,16.0,2.0,69,upper,2,6,0.0
casella_31,1,16.0,2.0,55,lower,5,6,0.0
casella_31,1,16.0,2.0,39,lower,6,6,0.0
casella_31,1,16.0,2.0,46,lower,6,6,0.0
casella_31,1,18.0,1.0,64,upper,2,6,2.0
casella_31,1,18.0,1.0,68,upper,2,6,2.0
casella_31,1,18.0,1.0,70,upper,2,6,2.0
casella_31,1,19.0,0.75,71,upper,2,7,0.0
casella_31,1,19.0,1.0,67,upper,3,7,0.0
casella_31,1,19.0,1.0,32,lower,6,7,0.0
casella_31,1,19.75,0.25,72,upper,2,7,0.75
casella_31,1,20.0,1.0,60,upper,2,7,1.0
casella_31,1,20.0,1.0,62,upper,2,7,1.0
casella_31,1,20.0,1.0,51,lower,6,7,1.0
casella_31,1,20.0,1.0,56,lower,6,7,1.0
casella_31,1,21.0,1.0,60,upper,2,7,2.0
casella_31,1,21.0,1.0,62,upper,2,7,2.0
casella_31,1,21.0,1.0,51,lower,6,7,2.0
casella_31,1,21.0,1.0,56,lower,6,7,2.0
casella_31,1,22.0,2.0,60,upper,2,8,0.0
casella_31,1,22.0,2.0,62,upper,2,8,0.0
casella_31,1,22.0,2.0,62,upper,3,8,0.0
casella_31,1,22.0,2.0,44,lower,6,8,0.0
casella_31,1,22.0,2.0,51,lower,6,8,0.0
casella_31,1,22.0,2.0,56,lower,6,8,0.0
casella_31,1,24.0,1.0,63,lower,3,8,2.0
casella_31,1,24.0,1.0,63,lower,6,8,2.0
casella_31,2,0.0,0.125,84,upper,8,1,-1.125
casella_31,2,0.0,0.125,61,lower,11,1,-1.125
casella_31,2,0.125,0.5,97,upper,8,1,-1.0
casella_31,2,0.125,0.25,74,lower,11,1,-1.0
casella_31,2,0.375,0.25,69,lower,11,1,-0.75
casella_31,2,0.625,0.5,92,upper,8,1,-0.5
casella_31,2,0.625,0.25,79,lower,11,1,-0.5
casella_31,2,0.875,0.25,70,lower,11,1,-0.25
casella_31,2,1.125,0.875,86,upper,8,1,0.0
casella_31,2,1.125,0.875,75,lower,11,1,0.0
casella_31,2,2.0,0.125,79,upper,8,1,0.875
casella_31,2,2.0,0.125,68,lower,11,1,0.875
casella_31,2,2.125,0.5,85,upper,8,1,1.0
casella_31,2,2.125,0.25,62,lower,11,1,1.0
casella_31,2,2.375,0.25,76,lower,11,1,1.25
casella_31,2,2.625,0.5,80,upper,8,1,1.5
casella_31,2,2.625,0.25,69,lower,11,1,1.5
casella_31,2,2.875,0.25,62,lower,11,1,1.75
casella_31,2,3.125,0.875,74,upper,8,2,0.0
casella_31,2,3.125,0.875,61,lower,11,2,0.0
casella_31,2,4.0,0.125,67,upper,8,2,0.875
casella_31,2,4.0,0.125,56,lower,11,2,0.875
casella_31,2,4.125,0.25,73,upper,8,2,1.0
casella_31,2,4.125,0.25,62,lower,11,2,1.0
casella_31,2,4.375,0.25,68,upper,8,2,1.25
casella_31,2,4.375,0.25,57,lower,11,2,1.25
casella_31,2,4.625,0.25,62,upper,8,2,1.5
casella_31,2,4.625,0.25,51,lower,11,2,1.5
casella_31,2,4.875,0.25,55,upper,8,2,1.75
casella_31,2,4.875,0.25,44,lower,11,2,1.75
casella_31,2,5.125,0.25,61,upper,8,3,0.0
casella_31,2,5.125,0.25,50,lower,11,3,0.0
casella_31,2,5.375,0.25,56,upper,8,3,0.25
casella_31,2,5.375,0.25,45,lower,11,3,0.25
casella_31,2,5.625,0.25,50,upper,8,3,0.5
casella_31,2,5.625,0.25,39,lower,11,3,0.5
casella_31,2,5.875,0.25,49,upper,8,3,0.75
casella_31,2,5.875,0.25,54,upper,8,3,0.75
casella_31,2,5.875,0.25,43,lower,11,3,0.75
casella_31,2,6.125,0.25,48,upper,8,3,1.0
casella_31,2,6.125,0.25,53,upper,8,3,1.0
casella_31,2,6.125,0.25,42,lower,11,3,1.0
casella_31,2,6.375,0.25,46,upper,8,3,1.25
casella_31,2,6.375,0.25,51,upper,8,3,1.25
casella_31,2,6.375,0.25,41,lower,11,3,1.25
casella_31,2,6.625,0.25,45,upper,8,3,1.5
casella_31,2,6.625,0.25,50,upper,8,3,1.5
casella_31,2,6.625,0.25,40,lower,11,3,1.5
casella_31,2,6.875,0.25,44,upper,8,3,1.75
casella_31,2,6.875,0.25,49,upper,8,3,1.75
casella_31,2,6.875,0.25,39,lower,11,3,1.75
casella_31,2,7.125,0.25,43,upper,8,4,0.0
casella_31,2,7.125,0.25,48,upper,8,4,0.0
casella_31,2,7.125,0.25,38,lower,11,4,0.0
casella_31,2,7.375,0.25,42,upper,8,4,0.25
casella_31,2,7.375,0.25,47,upper,8,4,0.25
casella_31,2,7.375,0.25,37,lower,11,4,0.25
casella_31,2,7.625,0.5,41,upper,8,4,0.5
casella_31,2,7.625,0.5,46,upper,8,4,0.5
casella_31,2,7.625,0.5,36,lower,11,4,0.5
casella_31,2,8.125,0.5,41,upper,8,4,1.0
casella_31,2,8.125,0.5,46,upper,8,4,1.0
casella_31,2,8.125,0.5,36,lower,11,4,1.0
casella_31,2,8.625,0.5,41,upper,8,4,1.5
casella_31,2,8.625,0.5,46,upper,8,4,1.5
casella_31,2,8.625,0.5,36,lower,11,4,1.5
casella_31,2,9.125,0.5,41,upper,8,5,0.0
casella_31,2,9.125,0.5,46,upper,8,5,0.0
casella_31,2,9.125,0.5,36,lower,11,5,0.0
casella_31,2,9.625,0.5,41,upper,8,5,0.5
casella_31,2,9.625,0.5,46,upper,8,5,0.5
casella_31,2,9.625,0.5,36,lower,11,5,0.5
casella_31,2,10.125,0.5,41,upper,8,5,1.0
casella_31,2,10.125,0.5,46,upper,8,5,1.0
casella_31,2,10.125,0.5,36,lower,11,5,1.0
casella_31,2,10.625,0.5,41,upper,8,5,1.5
casella_31,2,10.625,0.5,36,lower,11,5,1.5
casella_31,2,11.125,0.5,41,upper,8,6,0.0
casella_31,2,11.125,0.5,36,lower,11,6,0.0
casella_31,2,11.625,0.5,41,upper,8,6,0.5
casella_31,2,11.625,0.5,36,lower,11,6,0.5
casella_31,2,12.125,0.5,41,upper,8,6,1.0
casella_31,2,12.125,0.5,36,lower,11,6,1.0
casella_31,2,12.625,0.5,36,lower,11,6,1.5
casella_31,2,13.125,0.5,36,lower,11,6,2.0
casella_31,2,13.625,0.5,36,lower,11,6,2.5
casella_31,2,14.125,0.25,54,upper,8,7,0.0
casella_31,2,14.125,0.25,58,upper,8,7,0.0
casella_31,2,14.125,0.5,36,lower,11,7,0.0
casella_31,2,14.125,0.5,44,lower,11,7,0.0
casella_31,2,14.375,0.25,54,upper,8,7,0.25
casella_31,2,14.375,0.25,58,upper,8,7,0.25
casella_31,2,14.625,0.25,54,upper,8,7,0.5
casella_31,2,14.625,0.25,58,upper,8,7,0.5
casella_31,2,14.625,0.5,44,lower,11,7,0.5
casella_31,2,14.625,0.5,49,lower,11,7,0.5
casella_31,2,14.875,0.25,54,upper,8,7,0.75
casella_31,2,14.875,0.25,58,upper,8,7,0.75
casella_31,2,15.125,0.5,52,upper,8,7,1.0
casella_31,2,15.125,0.5,56,upper,8,7,1.0
casella_31,2,15.125,0.5,36,lower,11,7,1.0
casella_31,2,15.125,0.5,44,lower,11,7,1.0
casella_31,2,15.625,0.5,54,upper,8,7,1.5
casella_31,2,15.625,0.5,58,upper,8,7,1.5
casella_31,2,15.625,0.5,44,lower,11,7,1.5
casella_31,2,15.625,0.5,49,lower,11,7,1.5
casella_31,2,16.125,0.5,49,upper,8,8,0.0
casella_31,2,16.125,0.5,54,upper,8,8,0.0
casella_31,2,16.125,0.5,36,lower,11,8,0.0
casella_31,2,16.125,0.5,44,lower,11,8,0.0
casella_31,2,16.625,0.5,54,upper,8,8,0.5
casella_31,2,16.625,0.5,58,upper,8,8,0.5
casella_31,2,16.625,0.5,44,lower,11,8,0.5
casella_31,2,16.625,0.5,49,lower,11,8,0.5
casella_31,2,17.125,1.0,53,upper,8,8,1.0
casella_31,2,17.125,1.0,55,upper,8,8,1.0
casella_31,2,17.125,1.0,59,upper,8,8,1.0
casella_31,2,17.125,1.0,64,upper,8,8,1.0
casella_31,2,17.125,0.5,36,lower,11,8,1.0
casella_31,2,17.125,0.5,44,lower,11,8,1.0
casella_31,2,17.625,0.5,44,lower,11,8,1.5
casella_31,2,17.625,0.5,50,lower,11,8,1.5
szymanowski_1,1,0.0,0.3333333333333333,66,lower,6,1,0.0
szymanowski_1,1,0.3333333333333333,0.3333333333333333,59,lower,6,1,0.3333333333333333
szymanowski_1,1,0.6666666666666666,0.3333333333333333,58,lower,6,1,0.6666666666666666
szymanowski_1,1,1.0,0.3333333333333333,59,lower,6,1,1.0
szymanowski_1,1,1.3333333333333333,0.3333333333333333,54,lower,6,1,1.3333333333333333
szymanowski_1,1,1.6666666666666667,0.3333333333333333,47,lower,6,1,1.6666666666666667
szymanowski_1,1,2.0,0.3333333333333333,62,lower,6,2,0.0
szymanowski_1,1,2.3333333333333335,0.3333333333333333,59,lower,6,2,0.3333333333333333
szymanowski_1,1,2.6666666666666665,0.3333333333333333,58,lower,6,2,0.6666666666666666
szymanowski_1,1,3.0,0.3333333333333333,59,lower,6,2,1.0
szymanowski_1,1,3.3333333333333335,0.3333333333333333,54,lower,6,2,1.3333333333333333
szymanowski_1,1,3.6666666666666665,0.3333333333333333,47,lower,6,2,1.6666666666666667
szymanowski_1,1,4.0,0.3333333333333333,66,lower,6,3,0.0
szymanowski_1,1,4.333333333333333,0.3333333333333333,59,lower,6,3,0.3333333333333333
szymanowski_1,1,4.666666666666667,0.3333333333333333,58,lower,6,3,0.6666666666666666
szymanowski_1,1,5.0,0.3333333333333333,59,lower,6,3,1.0
szymanowski_1,1,5.333333333333333,0.3333333333333333,54,lower,6,3,1.3333333333333333
szymanowski_1,1,5.666666666666667,0.3333333333333333,47,lower,6,3,1.6666666666666667
szymanowski_1,1,6.0,0.3333333333333333,62,lower,6,4,0.0
szymanowski_1,1,6.333333333333333,0.3333333333333333,59,lower,6,4,0.3333333333333333
szymanowski_1,1,6.666666666666667,0.3333333333333333,58,lower,6,4,0.6666666666666666
szymanowski_1,1,7.0,1.0,78,upper,2,4,1.0
szymanowski_1,1,7.0,0.3333333333333333,59,lower,6,4,1.0
szymanowski_1,1,7.333333333333333,0.3333333333333333,54,lower,6,4,1.3333333333333333
szymanowski_1,1,7.666666666666667,0.3333333333333333,47,lower,6,4,1.6666666666666667
szymanowski_1,1,8.0,0.5,78,upper,2,5,0.0
szymanowski_1,1,8.0,0.3333333333333333,66,lower,6,5,0.0
szymanowski_1,1,8.333333333333334,0.3333333333333333,59,lower,6,5,0.3333333333333333
szymanowski_1,1,8.5,0.5,71,upper,2,5,0.5
szymanowski_1,1,8.666666666666666,0.3333333333333333,58,lower,6,5,0.6666666666666666
szymanowski_1,1,9.0,0.5,73,upper,2,5,1.0
szymanowski_1,1,9.0,0.3333333333333333,59,lower,6,5,1.0
szymanowski_1,1,9.333333333333334,0.3333333333333333,54,lower,6,5,1.3333333333333333
szymanowski_1,1,9.5,0.5,74,upper,2,5,1.5
szymanowski_1,1,9.666666666666666,0.3333333333333333,45,lower,6,5,1.6666666666666667
szymanowski_1,1,10.0,2.0,83,upper,2,6,0.0
szymanowski_1,1,10.0,0.3333333333333333,67,lower,6,6,0.0
szymanowski_1,1,10.333333333333334,0.3333333333333333,59,lower,6,6,0.3333333333333333
szymanowski_1,1,10.666666666666666,0.3333333333333333,58,lower,6,6,0.6666666666666666
szymanowski_1,1,11.0,0.3333333333333333,59,lower,6,6,1.0
szymanowski_1,1,11.333333333333334,0.3333333333333333,50,lower,6,6,1.3333333333333333
szymanowski_1,1,11.666666666666666,0.3333333333333333,43,lower,6,6,1.6666666666666667
szymanowski_1,1,12.0,1.0,81,upper,2,7,0.0
szymanowski_1,1,12.0,0.3333333333333333,66,lower,6,7,0.0
szymanowski_1,1,12.333333333333334,0.3333333333333333,59,lower,6,7,0.3333333333333333
szymanowski_1,1,12.666666666666666,0.3333333333333333,58,lower,6,7,0.6666666666666666
szymanowski_1,1,13.0,1.0,83,upper,2,7,1.0
szymanowski_1,1,13.0,0.3333333333333333,59,lower,6,7,1.0
szymanowski_1,1,13.333333333333334,0.3333333333333333,50,lower,6,7,1.3333333333333333
szymanowski_1,1,13.666666666666666,0.3333333333333333,42,lower,6,7,1.6666666666666667
szymanowski_1,1,14.0,2.0,79,upper,2,8,0.0
szymanowski_1,1,14.0,0.3333333333333333,64,lower,6,8,0.0
szymanowski_1,1,14.333333333333334,0.3333333333333333,55,lower,6,8,0.3333333333333333
szymanowski_1,1,14.666666666666666,0.3333333333333333,54,lower,6,8,0.6666666666666666
szymanowski_1,1,15.0,0.3333333333333333,55,lower,6,8,1.0
szymanowski_1,1,15.333333333333334,0.3333333333333333,47,lower,6,8,1.3333333333333333
szymanowski_1,1,15.666666666666666,0.3333333333333333,40,lower,6,8,1.6666666666666667
szymanowski_1,2,0.0,1.5,65,upper,8,1,0.0
szymanowski_1,2,0.5,0.5,69,lower,12,1,0.5
szymanowski_1,2,1.0,0.5,62,lower,12,1,1.0
szymanowski_1,2,1.5,0.5,64,upper,8,1,1.5
szymanowski_1,2,1.5,0.5,57,lower,12,1,1.5
szymanowski_1,2,2.0,0.5,64,upper,8,1,2.0
szymanowski_1,2,2.0,0.5,57,lower,12,1,2.0
szymanowski_1,2,2.5,0.5,62,upper,8,1,2.5
szymanowski_1,2,2.5,0.5,53,lower,12,1,2.5
szymanowski_1,2,3.0,0.5,65,upper,8,1,3.0
szymanowski_1,2,3.0,0.5,50,lower,12,1,3.0
szymanowski_1,2,3.5,0.5,69,upper,8,1,3.5
szymanowski_1,2,3.5,0.5,43,lower,12,1,3.5
szymanowski_1,2,4.0,1.0,72,upper,8,1,4.0
szymanowski_1,2,4.0,2.0,62,upper,9,1,4.0
szymanowski_1,2,4.0,2.0,65,upper,9,1,4.0
szymanowski_1,2,4.0,0.5,43,lower,12,1,4.0
szymanowski_1,2,4.5,0.5,50,lower,12,1,4.5
szymanowski_1,2,5.0,1.0,70,upper,8,1,5.0
szymanowski_1,2,5.0,0.5,53,lower,12,1,5.0
szymanowski_1,2,5.5,0.5,58,lower,12,1,5.5
szymanowski_1,2,6.0,1.5,70,upper,8,2,0.0
szymanowski_1,2,6.0,2.0,61,upper,9,2,0.0
szymanowski_1,2,6.0,0.5,65,lower,12,2,0.0
szymanowski_1,2,6.5,0.5,55,lower,12,2,0.5
szymanowski_1,2,7.0,0.5,53,lower,12,2,1.0
szymanowski_1,2,7.5,0.5,69,upper,8,2,1.5
szymanowski_1,2,7.5,0.5,46,lower,12,2,1.5
szymanowski_1,2,8.0,0.5,69,upper,8,2,2.0
szymanowski_1,2,8.0,2.0,62,upper,9,2,2.0
szymanowski_1,2,8.0,0.6666666666666666,58,lower,12,2,2.0
szymanowski_1,2,8.5,0.5,67,upper,8,2,2.5
szymanowski_1,2,8.666666666666666,0.6666666666666666,55,lower,12,2,2.6666666666666665
szymanowski_1,2,9.0,0.5,70,upper,8,2,3.0
szymanowski_1,2,9.333333333333334,0.6666666666666666,53,lower,12,2,3.3333333333333335
szymanowski_1,2,9.5,0.5,74,upper,8,2,3.5
szymanowski_1,2,10.0,1.0,81,upper,8,2,4.0
szymanowski_1,2,10.0,2.0,70,upper,9,2,4.0
szymanowski_1,2,10.0,2.0,74,upper,9,2,4.0
szymanowski_1,2,10.0,0.5,55,lower,12,2,4.0
szymanowski_1,2,10.5,0.5,62,lower,12,2,4.5
szymanowski_1,2,11.0,1.0,79,upper,8,2,5.0
szymanowski_1,2,11.0,0.5,65,lower,12,2,5.0
szymanowski_1,2,11.5,0.5,70,lower,12,2,5.5
